# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
-197 75 0.9172102199356508
-197 76 0.9208689746564851
-197 77 0.9243085160913084
-197 78 0.9275383743656477
-197 79 0.9305674986279339
-197 80 0.9334042818448988
-197 81 0.9360565840559598
-197 82 0.9385317541510246
-197 83 0.9408366502320549
-197 84 0.9429776586148039
-197 85 0.9449607115233789
-197 86 0.9467913035266503
-197 87 0.9484745067620518
-197 88 0.950014984988949
-197 89 0.9514170065105162
-197 90 0.9526844559999235
-197 91 0.9538208452635991
-197 92 0.9548293229713917
-197 93 0.9557126833805892
-197 94 0.956473374077968
-197 95 0.9571135027613212
-197 96 0.9576348430792571
-197 97 0.9580388395454479
-197 98 0.9583266115409436
-197 99 0.9584989564156412
-197 100 0.9585563516975028
-197 101 0.9584989564156412
-197 102 0.9583266115409436
-197 103 0.9580388395454479
-197 104 0.9576348430792571
-197 105 0.9571135027613212
-197 106 0.956473374077968
-197 107 0.9557126833805892
-197 108 0.9548293229713917
-197 109 0.9538208452635991
-197 110 0.9526844559999235
-197 111 0.9514170065105162
-197 112 0.950014984988949
-197 113 0.9484745067620518
-197 114 0.9467913035266503
-197 115 0.9449607115233789
-197 116 0.9429776586148039
-197 117 0.9408366502320549
-197 118 0.9385317541510246
-197 119 0.9360565840559598
-197 120 0.9334042818448988
-197 121 0.9305674986279339
-197 122 0.9275383743656477
-197 123 0.9243085160913084
-197 124 0.9208689746564851
-197 125 0.9172102199356508
-197 126 0.9133221144210744
-197 127 0.9091938851348396
-197 128 0.9048140937801691
-197 129 0.9001706050493506
-197 130 0.8952505530004568
-197 131 0.890040305409699
-197 132 0.8845254260006472
-197 133 0.8786906344456602
-197 134 0.8725197640287103
-197 135 0.8659957168522898
-197 136 0.8591004164642987
-197 137 0.851814757773652
-197 138 0.8441185541158422
-197 139 0.8359904813217867
-197 140 0.8274080186349972
-197 141 0.8183473863133666
-197 142 0.8087834797426876
-197 143 0.7986897998793538
-197 144 0.7880383798295167
-197 145 0.7767997073612772
-197 146 0.7649426431352093
-197 147 0.7524343344266665
-197 148 0.7392401241008116
-197 149 0.7253234545881756
-197 150 0.7106457665946846
-197 151 0.6951663922655158
